,Time(s),RNA1,Protein1,RNA2,Protein2
537,34832.4324324,34.8324324324,30332.4587309,1741.62162162,1516622.93654
538,34897.2972973,34.8972972973,30445.5339683,1744.86486486,1522276.69841
539,34962.1621622,34.9621621622,30558.8195782,1748.10810811,1527940.97891
540,35027.027027,35.027027027,30672.3155607,1751.35135135,1533615.77803
541,35091.8918919,35.0918918919,30786.0219157,1754.59459459,1539301.09578
542,35156.7567568,35.1567567568,30899.9386432,1757.83783784,1544996.93216
543,35221.6216216,35.2216216216,31014.0657433,1761.08108108,1550703.28717
544,35286.4864865,35.2864864865,31128.4032159,1764.32432432,1556420.1608
545,35351.3513514,35.3513513514,31242.9510611,1767.56756757,1562147.55305
546,35416.2162162,35.4162162162,31357.7092787,1770.81081081,1567885.46394
547,35481.0810811,35.4810810811,31472.677869,1774.05405405,1573633.89345
548,35545.9459459,35.5459459459,31587.8568317,1777.2972973,1579392.84159
549,35610.8108108,35.6108108108,31703.246167,1780.54054054,1585162.30835
550,35675.6756757,35.6756756757,31818.8458748,1783.78378378,1590942.29374
551,35740.5405405,35.7405405405,31934.6559552,1787.02702703,1596732.79776
552,35805.4054054,35.8054054054,32050.676408,1790.27027027,1602533.8204
553,35870.2702703,35.8702702703,32166.9072335,1793.51351351,1608345.36167
554,35935.1351351,35.9351351351,32283.3484314,1796.75675676,1614167.42157
555,36000.0,36.0,32400.0000019,1800.0,1620000.0001
556,36064.8648649,36.0648648649,32516.8619449,1803.24324324,1625843.09725
557,36129.7297297,36.1297297297,32633.9342605,1806.48648649,1631696.71303
558,36194.5945946,36.1945945946,32751.2169486,1809.72972973,1637560.84743
559,36259.4594595,36.2594594595,32868.7100092,1812.97297297,1643435.50046
560,36324.3243243,36.3243243243,32986.4134424,1816.21621622,1649320.67212
561,36389.1891892,36.3891891892,33104.3272481,1819.45945946,1655216.3624
562,36454.0540541,36.4540540541,33222.4514263,1822.7027027,1661122.57132
563,36518.9189189,36.5189189189,33340.7859771,1825.94594595,1667039.29886
564,36583.7837838,36.5837837838,33459.3309004,1829.18918919,1672966.54502
565,36648.6486486,36.6486486486,33578.0861962,1832.43243243,1678904.30981
566,36713.5135135,36.7135135135,33697.0518646,1835.67567568,1684852.59323
567,36778.3783784,36.7783783784,33816.2279055,1838.91891892,1690811.39528
568,36843.2432432,36.8432432432,33935.614319,1842.16216216,1696780.71595
569,36908.1081081,36.9081081081,34055.2111049,1845.40540541,1702760.55525
570,36972.972973,36.972972973,34175.0182635,1848.64864865,1708750.91317
571,37037.8378378,37.0378378378,34295.0357945,1851.89189189,1714751.78973
572,37102.7027027,37.1027027027,34415.2636981,1855.13513514,1720763.1849
573,37167.5675676,37.1675675676,34535.7019742,1858.37837838,1726785.09871
574,37232.4324324,37.2324324324,34656.3506229,1861.62162162,1732817.53114
575,37297.2972973,37.2972972973,34777.209644,1864.86486486,1738860.4822
576,37362.1621622,37.3621621622,34898.2790378,1868.10810811,1744913.95189
577,37427.027027,37.427027027,35019.558804,1871.35135135,1750977.9402
578,37491.8918919,37.4918918919,35141.0489428,1874.59459459,1757052.44714
579,37556.7567568,37.5567567568,35262.7494541,1877.83783784,1763137.47271
580,37621.6216216,37.6216216216,35384.660338,1881.08108108,1769233.0169
581,37686.4864865,37.6864864865,35506.7815944,1884.32432432,1775339.07972
582,37751.3513514,37.7513513514,35629.1132233,1887.56756757,1781455.66117
583,37816.2162162,37.8162162162,35751.6552248,1890.81081081,1787582.76124
584,37881.0810811,37.8810810811,35874.4075988,1894.05405405,1793720.37994
585,37945.9459459,37.9459459459,35997.3703453,1897.2972973,1799868.51727
586,38010.8108108,38.0108108108,36120.5434644,1900.54054054,1806027.17322
587,38075.6756757,38.0756756757,36243.926956,1903.78378378,1812196.3478
588,38140.5405405,38.1405405405,36367.5208201,1907.02702703,1818376.04101
589,38205.4054054,38.2054054054,36491.3250568,1910.27027027,1824566.25284
590,38270.2702703,38.2702702703,36615.339666,1913.51351351,1830766.9833
591,38335.1351351,38.3351351351,36739.5646477,1916.75675676,1836978.23239
592,38400.0,38.4,36864.000002,1920.0,1843200.0001
593,38464.8648649,38.4648648649,36988.6457288,1923.24324324,1849432.28644
594,38529.7297297,38.5297297297,37113.5018282,1926.48648649,1855675.09141
595,38594.5945946,38.5945945946,37238.5683,1929.72972973,1861928.415
596,38659.4594595,38.6594594595,37363.8451445,1932.97297297,1868192.25722
597,38724.3243243,38.7243243243,37489.3323614,1936.21621622,1874466.61807
598,38789.1891892,38.7891891892,37615.0299509,1939.45945946,1880751.49754
599,38854.0540541,38.8540540541,37740.9379129,1942.7027027,1887046.89565
600,38918.9189189,38.9189189189,37867.0562475,1945.94594595,1893352.81237
601,38983.7837838,38.9837837838,37993.3849546,1949.18918919,1899669.24773
602,39048.6486486,39.0486486486,38119.9240342,1952.43243243,1905996.20171
603,39113.5135135,39.1135135135,38246.6734863,1955.67567568,1912333.67432
604,39178.3783784,39.1783783784,38373.633311,1958.91891892,1918681.66555
605,39243.2432432,39.2432432432,38500.8035082,1962.16216216,1925040.17541
606,39308.1081081,39.3081081081,38628.184078,1965.40540541,1931409.2039
607,39372.972973,39.372972973,38755.7750203,1968.64864865,1937788.75102
608,39437.8378378,39.4378378378,38883.5763351,1971.89189189,1944178.81676
609,39502.7027027,39.5027027027,39011.5880225,1975.13513514,1950579.40113
610,39567.5675676,39.5675675676,39139.8100824,1978.37837838,1956990.50412
611,39632.4324324,39.6324324324,39268.2425148,1981.62162162,1963412.12574
612,39697.2972973,39.6972972973,39396.8853198,1984.86486486,1969844.26599
613,39762.1621622,39.7621621622,39525.7384973,1988.10810811,1976286.92487
614,39827.027027,39.827027027,39654.8020473,1991.35135135,1982740.10237
615,39891.8918919,39.8918918919,39784.0759699,1994.59459459,1989203.7985
616,39956.7567568,39.9567567568,39913.560265,1997.83783784,1995678.01325
617,40021.6216216,40.0216216216,40043.2549327,2001.08108108,2002162.74663
618,40086.4864865,40.0864864865,40173.1599729,2004.32432432,2008657.99864
619,40151.3513514,40.1513513514,40303.2753856,2007.56756757,2015163.76928
620,40216.2162162,40.2162162162,40433.6011708,2010.81081081,2021680.05854
621,40281.0810811,40.2810810811,40564.1373286,2014.05405405,2028206.86643
622,40345.9459459,40.3459459459,40694.8838589,2017.2972973,2034744.19295
623,40410.8108108,40.4108108108,40825.8407618,2020.54054054,2041292.03809
624,40475.6756757,40.4756756757,40957.0080371,2023.78378378,2047850.40186
625,40540.5405405,40.5405405405,41088.3856851,2027.02702703,2054419.28425
626,40605.4054054,40.6054054054,41219.9737055,2030.27027027,2060998.68528
627,40670.2702703,40.6702702703,41351.7720985,2033.51351351,2067588.60493
628,40735.1351351,40.7351351351,41483.780864,2036.75675676,2074189.0432
629,40800.0,40.8,41616.0000021,2040.0,2080800.0001
630,40864.8648649,40.8648648649,41748.4295127,2043.24324324,2087421.47563
631,40929.7297297,40.9297297297,41881.0693958,2046.48648649,2094053.46979
632,40994.5945946,40.9945945946,42013.9196515,2049.72972973,2100695.98257
633,41059.4594595,41.0594594595,42146.9802797,2052.97297297,2107349.01398
634,41124.3243243,41.1243243243,42280.2512804,2056.21621622,2114012.56402
635,41189.1891892,41.1891891892,42413.7326537,2059.45945946,2120686.63268
636,41254.0540541,41.2540540541,42547.4243995,2062.7027027,2127371.21997
637,41318.9189189,41.3189189189,42681.3265178,2065.94594595,2134066.32589
638,41383.7837838,41.3837837838,42815.4390087,2069.18918919,2140771.95043
639,41448.6486486,41.4486486486,42949.7618721,2072.43243243,2147488.0936
640,41513.5135135,41.5135135135,43084.295108,2075.67567568,2154214.7554
641,41578.3783784,41.5783783784,43219.0387165,2078.91891892,2160951.93583
642,41643.2432432,41.6432432432,43353.9926975,2082.16216216,2167699.63488
643,41708.1081081,41.7081081081,43489.1570511,2085.40540541,2174457.85255
644,41772.972973,41.772972973,43624.5317771,2088.64864865,2181226.58886
645,41837.8378378,41.8378378378,43760.1168758,2091.89189189,2188005.84379
646,41902.7027027,41.9027027027,43895.9123469,2095.13513514,2194795.61735
647,41967.5675676,41.9675675676,44031.9181906,2098.37837838,2201595.90953
648,42032.4324324,42.0324324324,44168.1344068,2101.62162162,2208406.72034
649,42097.2972973,42.0972972973,44304.5609956,2104.86486486,2215228.04978
650,42162.1621622,42.1621621622,44441.1979568,2108.10810811,2222059.89784
651,42227.027027,42.227027027,44578.0452907,2111.35135135,2228902.26453
652,42291.8918919,42.2918918919,44715.102997,2114.59459459,2235755.14985
653,42356.7567568,42.3567567568,44852.3710759,2117.83783784,2242618.5538
654,42421.6216216,42.4216216216,44989.8495273,2121.08108108,2249492.47637
655,42486.4864865,42.4864864865,45127.5383513,2124.32432432,2256376.91757
656,42551.3513514,42.5513513514,45265.4375478,2127.56756757,2263271.87739
657,42616.2162162,42.6162162162,45403.5471168,2130.81081081,2270177.35584
658,42681.0810811,42.6810810811,45541.8670584,2134.05405405,2277093.35292
659,42745.9459459,42.7459459459,45680.3973725,2137.2972973,2284019.86862
660,42810.8108108,42.8108108108,45819.1380591,2140.54054054,2290956.90296
661,42875.6756757,42.8756756757,45958.0891183,2143.78378378,2297904.45592
662,42940.5405405,42.9405405405,46097.25055,2147.02702703,2304862.5275
663,43005.4054054,43.0054054054,46236.6223542,2150.27027027,2311831.11771
664,43070.2702703,43.0702702703,46376.204531,2153.51351351,2318810.22655
665,43135.1351351,43.1351351351,46515.9970803,2156.75675676,2325799.85402
666,43200.0,43.2,46656.0000022,2160.0,2332800.00011
667,43264.8648649,43.2648648649,46796.2132965,2163.24324324,2339810.66483
668,43329.7297297,43.3297297297,46936.6369635,2166.48648649,2346831.84817
669,43394.5945946,43.3945945946,47077.2710029,2169.72972973,2353863.55015
670,43459.4594595,43.4594594595,47218.1154149,2172.97297297,2360905.77074
671,43524.3243243,43.5243243243,47359.1701994,2176.21621622,2367958.50997
