,Time(s),RNA,Protein
625,40540.5405405,4054.05405405,8217677.13702
626,40605.4054054,4060.54054054,8243994.74111
627,40670.2702703,4067.02702703,8270354.41971
628,40735.1351351,4073.51351351,8296756.17282
629,40800.0,4080.0,8323200.00043
630,40864.8648649,4086.48648649,8349685.90255
631,40929.7297297,4092.97297297,8376213.87918
632,40994.5945946,4099.45945946,8402783.93031
633,41059.4594595,4105.94594595,8429396.05595
634,41124.3243243,4112.43243243,8456050.2561
635,41189.1891892,4118.91891892,8482746.53075
636,41254.0540541,4125.40540541,8509484.87991
637,41318.9189189,4131.89189189,8536265.30358
638,41383.7837838,4138.37837838,8563087.80176
639,41448.6486486,4144.86486486,8589952.37444
640,41513.5135135,4151.35135135,8616859.02163
641,41578.3783784,4157.83783784,8643807.74332
642,41643.2432432,4164.32432432,8670798.53953
643,41708.1081081,4170.81081081,8697831.41024
644,41772.972973,4177.2972973,8724906.35545
645,41837.8378378,4183.78378378,8752023.37518
646,41902.7027027,4190.27027027,8779182.46941
647,41967.5675676,4196.75675676,8806383.63815
648,42032.4324324,4203.24324324,8833626.88139
649,42097.2972973,4209.72972973,8860912.19914
650,42162.1621622,4216.21621622,8888239.5914
651,42227.027027,4222.7027027,8915609.05816
652,42291.8918919,4229.18918919,8943020.59944
653,42356.7567568,4235.67567568,8970474.21522
654,42421.6216216,4242.16216216,8997969.9055
655,42486.4864865,4248.64864865,9025507.6703
656,42551.3513514,4255.13513514,9053087.50959
657,42616.2162162,4261.62162162,9080709.4234
658,42681.0810811,4268.10810811,9108373.41172
659,42745.9459459,4274.59459459,9136079.47454
660,42810.8108108,4281.08108108,9163827.61186
661,42875.6756757,4287.56756757,9191617.8237
662,42940.5405405,4294.05405405,9219450.11004
663,43005.4054054,4300.54054054,9247324.47089
664,43070.2702703,4307.02702703,9275240.90624
665,43135.1351351,4313.51351351,9303199.41611
666,43200.0,4320.0,9331200.00048
667,43264.8648649,4326.48648649,9359242.65935
668,43329.7297297,4332.97297297,9387327.39274
669,43394.5945946,4339.45945946,9415454.20063
670,43459.4594595,4345.94594595,9443623.08302
671,43524.3243243,4352.43243243,9471834.03993
672,43589.1891892,4358.91891892,9500087.07134
673,43654.0540541,4365.40540541,9528382.17726
674,43718.9189189,4371.89189189,9556719.35768
675,43783.7837838,4378.37837838,9585098.61261
676,43848.6486486,4384.86486486,9613519.94205
677,43913.5135135,4391.35135135,9641983.346
678,43978.3783784,4397.83783784,9670488.82445
679,44043.2432432,4404.32432432,9699036.37741
680,44108.1081081,4410.81081081,9727626.00488
681,44172.972973,4417.2972973,9756257.70685
682,44237.8378378,4423.78378378,9784931.48333
683,44302.7027027,4430.27027027,9813647.33432
684,44367.5675676,4436.75675676,9842405.25981
685,44432.4324324,4443.24324324,9871205.25981
686,44497.2972973,4449.72972973,9900047.33432
687,44562.1621622,4456.21621622,9928931.48334
688,44627.027027,4462.7027027,9957857.70686
689,44691.8918919,4469.18918919,9986826.00489
690,44756.7567568,4475.67567568,10015836.3774
691,44821.6216216,4482.16216216,10044888.8245
692,44886.4864865,4488.64864865,10073983.346
693,44951.3513514,4495.13513514,10103119.9421
694,45016.2162162,4501.62162162,10132298.6126
695,45081.0810811,4508.10810811,10161519.3577
696,45145.9459459,4514.59459459,10190782.1773
697,45210.8108108,4521.08108108,10220087.0714
698,45275.6756757,4527.56756757,10249434.04
699,45340.5405405,4534.05405405,10278823.0831
700,45405.4054054,4540.54054054,10308254.2007
701,45470.2702703,4547.02702703,10337727.3928
702,45535.1351351,4553.51351351,10367242.6594
703,45600.0,4560.0,10396800.0005
704,45664.8648649,4566.48648649,10426399.4162
705,45729.7297297,4572.97297297,10456040.9063
706,45794.5945946,4579.45945946,10485724.4709
707,45859.4594595,4585.94594595,10515450.1101
708,45924.3243243,4592.43243243,10545217.8238
709,45989.1891892,4598.91891892,10575027.6119
710,46054.0540541,4605.40540541,10604879.4746
711,46118.9189189,4611.89189189,10634773.4118
712,46183.7837838,4618.37837838,10664709.4235
713,46248.6486486,4624.86486486,10694687.5097
714,46313.5135135,4631.35135135,10724707.6704
715,46378.3783784,4637.83783784,10754769.9056
716,46443.2432432,4644.32432432,10784874.2153
717,46508.1081081,4650.81081081,10815020.5995
718,46572.972973,4657.2972973,10845209.0582
719,46637.8378378,4663.78378378,10875439.5915
720,46702.7027027,4670.27027027,10905712.1992
721,46767.5675676,4676.75675676,10936026.8815
722,46832.4324324,4683.24324324,10966383.6382
723,46897.2972973,4689.72972973,10996782.4695
724,46962.1621622,4696.21621622,11027223.3753
725,47027.027027,4702.7027027,11057706.3555
726,47091.8918919,4709.18918919,11088231.4103
727,47156.7567568,4715.67567568,11118798.5396
728,47221.6216216,4722.16216216,11149407.7434
729,47286.4864865,4728.64864865,11180059.0217
730,47351.3513514,4735.13513514,11210752.3745
731,47416.2162162,4741.62162162,11241487.8019
732,47481.0810811,4748.10810811,11272265.3037
733,47545.9459459,4754.59459459,11303084.88
734,47610.8108108,4761.08108108,11333946.5309
735,47675.6756757,4767.56756757,11364850.2562
736,47740.5405405,4774.05405405,11395796.0561
737,47805.4054054,4780.54054054,11426783.9304
738,47870.2702703,4787.02702703,11457813.8793
739,47935.1351351,4793.51351351,11488885.9027
740,48000.0,4800.0,11520000.0006
741,48064.8648649,4806.48648649,11551156.173
742,48129.7297297,4812.97297297,11582354.4198
743,48194.5945946,4819.45945946,11613594.7413
744,48259.4594595,4825.94594595,11644877.1372
745,48324.3243243,4832.43243243,11676201.6076
746,48389.1891892,4838.91891892,11707568.1525
747,48454.0540541,4845.40540541,11738976.7719
748,48518.9189189,4851.89189189,11770427.4659
749,48583.7837838,4858.37837838,11801920.2343
750,48648.6486486,4864.86486486,11833455.0773
751,48713.5135135,4871.35135135,11865031.9947
752,48778.3783784,4877.83783784,11896650.9867
753,48843.2432432,4884.32432432,11928312.0532
754,48908.1081081,4890.81081081,11960015.1942
755,48972.972973,4897.2972973,11991760.4096
756,49037.8378378,4903.78378378,12023547.6996
757,49102.7027027,4910.27027027,12055377.0641
758,49167.5675676,4916.75675676,12087248.5031
759,49232.4324324,4923.24324324,12119162.0167
760,49297.2972973,4929.72972973,12151117.6047
761,49362.1621622,4936.21621622,12183115.2672
762,49427.027027,4942.7027027,12215155.0042
763,49491.8918919,4949.18918919,12247236.8158
764,49556.7567568,4955.67567568,12279360.7018
765,49621.6216216,4962.16216216,12311526.6624
766,49686.4864865,4968.64864865,12343734.6975
767,49751.3513514,4975.13513514,12375984.807
768,49816.2162162,4981.62162162,12408276.9911
769,49881.0810811,4988.10810811,12440611.2497
770,49945.9459459,4994.59459459,12472987.5828
771,50010.8108108,5001.08108108,12505405.9904
772,50075.6756757,5007.56756757,12537866.4725
773,50140.5405405,5014.05405405,12570369.0291
774,50205.4054054,5020.54054054,12602913.6602
775,50270.2702703,5027.02702703,12635500.3658
776,50335.1351351,5033.51351351,12668129.146
777,50400.0,5040.0,12700800.0006
778,50464.8648649,5046.48648649,12733512.9298
779,50529.7297297,5052.97297297,12766267.9334
780,50594.5945946,5059.45945946,12799065.0116
781,50659.4594595,5065.94594595,12831904.1642
782,50724.3243243,5072.43243243,12864785.3914
783,50789.1891892,5078.91891892,12897708.6931
784,50854.0540541,5085.40540541,12930674.0693
785,50918.9189189,5091.89189189,12963681.52
786,50983.7837838,5098.37837838,12996731.0452
787,51048.6486486,5104.86486486,13029822.6449
788,51113.5135135,5111.35135135,13062956.3191
789,51178.3783784,5117.83783784,13096132.0678
790,51243.2432432,5124.32432432,13129349.8911
791,51308.1081081,5130.81081081,13162609.7888
792,51372.972973,5137.2972973,13195911.761
793,51437.8378378,5143.78378378,13229255.8078
794,51502.7027027,5150.27027027,13262641.929
795,51567.5675676,5156.75675676,13296070.1248
796,51632.4324324,5163.24324324,13329540.3951
797,51697.2972973,5169.72972973,13363052.7399
798,51762.1621622,5176.21621622,13396607.1591
799,51827.027027,5182.7027027,13430203.6529
800,51891.8918919,5189.18918919,13463842.2212
801,51956.7567568,5195.67567568,13497522.864
802,52021.6216216,5202.16216216,13531245.5813
803,52086.4864865,5208.64864865,13565010.3732
804,52151.3513514,5215.13513514,13598817.2395
805,52216.2162162,5221.62162162,13632666.1803
806,52281.0810811,5228.10810811,13666557.1957
807,52345.9459459,5234.59459459,13700490.2855
808,52410.8108108,5241.08108108,13734465.4499
809,52475.6756757,5247.56756757,13768482.6887
810,52540.5405405,5254.05405405,13802542.0021
811,52605.4054054,5260.54054054,13836643.39
812,52670.2702703,5267.02702703,13870786.8524
813,52735.1351351,5273.51351351,13904972.3893
814,52800.0,5280.0,13939200.0006
815,52864.8648649,5286.48648649,13973469.6866
816,52929.7297297,5292.97297297,14007781.447
817,52994.5945946,5299.45945946,14042135.2819
818,53059.4594595,5305.94594595,14076531.1913
819,53124.3243243,5312.43243243,14110969.1752
820,53189.1891892,5318.91891892,14145449.2337
821,53254.0540541,5325.40540541,14179971.3666
822,53318.9189189,5331.89189189,14214535.5741
823,53383.7837838,5338.37837838,14249141.856
824,53448.6486486,5344.86486486,14283790.2125
825,53513.5135135,5351.35135135,14318480.6435
826,53578.3783784,5357.83783784,14353213.1489
827,53643.2432432,5364.32432432,14387987.7289
828,53708.1081081,5370.81081081,14422804.3834
829,53772.972973,5377.2972973,14457663.1124
830,53837.8378378,5383.78378378,14492563.9159
831,53902.7027027,5390.27027027,14527506.7939
832,53967.5675676,5396.75675676,14562491.7465
833,54032.4324324,5403.24324324,14597518.7735
834,54097.2972973,5409.72972973,14632587.875
835,54162.1621622,5416.21621622,14667699.0511
836,54227.027027,5422.7027027,14702852.3016
837,54291.8918919,5429.18918919,14738047.6267
838,54356.7567568,5435.67567568,14773285.0262
839,54421.6216216,5442.16216216,14808564.5003
840,54486.4864865,5448.64864865,14843886.0489
841,54551.3513514,5455.13513514,14879249.672
842,54616.2162162,5461.62162162,14914655.3696
843,54681.0810811,5468.10810811,14950103.1417
844,54745.9459459,5474.59459459,14985592.9883
845,54810.8108108,5481.08108108,15021124.9094
846,54875.6756757,5487.56756757,15056698.905
847,54940.5405405,5494.05405405,15092314.9751
848,55005.4054054,5500.54054054,15127973.1198
849,55070.2702703,5507.02702703,15163673.3389
850,55135.1351351,5513.51351351,15199415.6325
851,55200.0,5520.0,15235200.0007
852,55264.8648649,5526.48648649,15271026.4433
853,55329.7297297,5532.97297297,15306894.9605
854,55394.5945946,5539.45945946,15342805.5522
855,55459.4594595,5545.94594595,15378758.2184
856,55524.3243243,5552.43243243,15414752.9591
857,55589.1891892,5558.91891892,15450789.7743
858,55654.0540541,5565.40540541,15486868.664
859,55718.9189189,5571.89189189,15522989.6282
860,55783.7837838,5578.37837838,15559152.6669
861,55848.6486486,5584.86486486,15595357.7801
862,55913.5135135,5591.35135135,15631604.9678
863,55978.3783784,5597.83783784,15667894.2301
864,56043.2432432,5604.32432432,15704225.5668
865,56108.1081081,5610.81081081,15740598.9781
866,56172.972973,5617.2972973,15777014.4638
867,56237.8378378,5623.78378378,15813472.0241
868,56302.7027027,5630.27027027,15849971.6589
869,56367.5675676,5636.75675676,15886513.3681
870,56432.4324324,5643.24324324,15923097.1519
871,56497.2972973,5649.72972973,15959723.0102
872,56562.1621622,5656.21621622,15996390.943
873,56627.027027,5662.7027027,16033100.9503
874,56691.8918919,5669.18918919,16069853.0321
875,56756.7567568,5675.67567568,16106647.1884
876,56821.6216216,5682.16216216,16143483.4193
877,56886.4864865,5688.64864865,16180361.7246
878,56951.3513514,5695.13513514,16217282.1044
879,57016.2162162,5701.62162162,16254244.5588
880,57081.0810811,5708.10810811,16291249.0876
881,57145.9459459,5714.59459459,16328295.691
882,57210.8108108,5721.08108108,16365384.3689
883,57275.6756757,5727.56756757,16402515.1212
884,57340.5405405,5734.05405405,16439687.9481
885,57405.4054054,5740.54054054,16476902.8495
886,57470.2702703,5747.02702703,16514159.8254
887,57535.1351351,5753.51351351,16551458.8758
888,57600.0,5760.0,16588800.0007
889,57664.8648649,5766.48648649,16626183.2001
890,57729.7297297,5772.97297297,16663608.4741
891,57794.5945946,5779.45945946,16701075.8225
892,57859.4594595,5785.94594595,16738585.2454
893,57924.3243243,5792.43243243,16776136.7429
894,57989.1891892,5798.91891892,16813730.3148
895,58054.0540541,5805.40540541,16851365.9613
896,58118.9189189,5811.89189189,16889043.6823
897,58183.7837838,5818.37837838,16926763.4777
898,58248.6486486,5824.86486486,16964525.3477
899,58313.5135135,5831.35135135,17002329.2922
900,58378.3783784,5837.83783784,17040175.3112
901,58443.2432432,5844.32432432,17078063.4047
902,58508.1081081,5850.81081081,17115993.5727
903,58572.972973,5857.2972973,17153965.8152
904,58637.8378378,5863.78378378,17191980.1322
905,58702.7027027,5870.27027027,17230036.5238
906,58767.5675676,5876.75675676,17268134.9898
907,58832.4324324,5883.24324324,17306275.5303
908,58897.2972973,5889.72972973,17344458.1454
909,58962.1621622,5896.21621622,17382682.8349
910,59027.027027,5902.7027027,17420949.599
911,59091.8918919,5909.18918919,17459258.4376
912,59156.7567568,5915.67567568,17497609.3506
913,59221.6216216,5922.16216216,17536002.3382
914,59286.4864865,5928.64864865,17574437.4003
915,59351.3513514,5935.13513514,17612914.5369
916,59416.2162162,5941.62162162,17651433.748
917,59481.0810811,5948.10810811,17689995.0336
918,59545.9459459,5954.59459459,17728598.3937
919,59610.8108108,5961.08108108,17767243.8284
920,59675.6756757,5967.56756757,17805931.3375
921,59740.5405405,5974.05405405,17844660.9211
922,59805.4054054,5980.54054054,17883432.5793
923,59870.2702703,5987.02702703,17922246.3119
924,59935.1351351,5993.51351351,17961102.1191
925,60000.0,6000.0,18000000.0008
926,60064.8648649,6006.48648649,18038939.9569
927,60129.7297297,6012.97297297,18077921.9876
928,60194.5945946,6019.45945946,18116946.0928
929,60259.4594595,6025.94594595,18156012.2725
930,60324.3243243,6032.43243243,18195120.5267
931,60389.1891892,6038.91891892,18234270.8554
932,60454.0540541,6045.40540541,18273463.2586
933,60518.9189189,6051.89189189,18312697.7364
934,60583.7837838,6058.37837838,18351974.2886
935,60648.6486486,6064.86486486,18391292.9153
936,60713.5135135,6071.35135135,18430653.6166
937,60778.3783784,6077.83783784,18470056.3923
938,60843.2432432,6084.32432432,18509501.2426
939,60908.1081081,6090.81081081,18548988.1673
940,60972.972973,6097.2972973,18588517.1666
941,61037.8378378,6103.78378378,18628088.2404
942,61102.7027027,6110.27027027,18667701.3887
943,61167.5675676,6116.75675676,18707356.6115
944,61232.4324324,6123.24324324,18747053.9088
945,61297.2972973,6129.72972973,18786793.2806
946,61362.1621622,6136.21621622,18826574.7269
947,61427.027027,6142.7027027,18866398.2477
948,61491.8918919,6149.18918919,18906263.843
949,61556.7567568,6155.67567568,18946171.5128
950,61621.6216216,6162.16216216,18986121.2572
951,61686.4864865,6168.64864865,19026113.076
952,61751.3513514,6175.13513514,19066146.9694
953,61816.2162162,6181.62162162,19106222.9372
954,61881.0810811,6188.10810811,19146340.9796
955,61945.9459459,6194.59459459,19186501.0965
956,62010.8108108,6201.08108108,19226703.2879
957,62075.6756757,6207.56756757,19266947.5538
958,62140.5405405,6214.05405405,19307233.8942
959,62205.4054054,6220.54054054,19347562.3091
960,62270.2702703,6227.02702703,19387932.7985
961,62335.1351351,6233.51351351,19428345.3624
962,62400.0,6240.0,19468800.0008
963,62464.8648649,6246.48648649,19509296.7137
964,62529.7297297,6252.97297297,19549835.5012
965,62594.5945946,6259.45945946,19590416.3631
966,62659.4594595,6265.94594595,19631039.2996
967,62724.3243243,6272.43243243,19671704.3105
968,62789.1891892,6278.91891892,19712411.396
969,62854.0540541,6285.40540541,19753160.556
970,62918.9189189,6291.89189189,19793951.7904
971,62983.7837838,6298.37837838,19834785.0994
972,63048.6486486,6304.86486486,19875660.4829
973,63113.5135135,6311.35135135,19916577.9409
974,63178.3783784,6317.83783784,19957537.4734
975,63243.2432432,6324.32432432,19998539.0804
976,63308.1081081,6330.81081081,20039582.762
977,63372.972973,6337.2972973,20080668.518
978,63437.8378378,6343.78378378,20121796.3485
979,63502.7027027,6350.27027027,20162966.2536
980,63567.5675676,6356.75675676,20204178.2331
981,63632.4324324,6363.24324324,20245432.2872
982,63697.2972973,6369.72972973,20286728.4157
983,63762.1621622,6376.21621622,20328066.6188
984,63827.027027,6382.7027027,20369446.8964
985,63891.8918919,6389.18918919,20410869.2485
986,63956.7567568,6395.67567568,20452333.675
987,64021.6216216,6402.16216216,20493840.1761
988,64086.4864865,6408.64864865,20535388.7517
989,64151.3513514,6415.13513514,20576979.4019
990,64216.2162162,6421.62162162,20618612.1265
991,64281.0810811,6428.10810811,20660286.9256
992,64345.9459459,6434.59459459,20702003.7992
993,64410.8108108,6441.08108108,20743762.7474
994,64475.6756757,6447.56756757,20785563.77
995,64540.5405405,6454.05405405,20827406.8672
996,64605.4054054,6460.54054054,20869292.0388
997,64670.2702703,6467.02702703,20911219.285
998,64735.1351351,6473.51351351,20953188.6057
999,64800.0,6480.0,20995200.0008
